Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,Amount,Class,,,,,,,,,,,
1639,0.711007518,-1.115349449,0.984986896,0.300831547,-1.264503513,0.365256918,-0.559909955,0.278195259,0.917003884,-0.421457218,1.295827721,1.378917195,-0.215798033,-0.254124126,-0.730613403,215.58,'0',,,,,,,,,,,
1640,1.136519137,-0.814759054,0.991030097,0.290157315,-1.075406018,0.714563152,-1.126634802,0.239101393,-0.330719022,0.662475212,-1.206050511,-0.196073723,0.859168742,-0.360653681,1.729994599,88,'0',,,,,,,,,,,
1641,1.170991415,0.254859345,0.566028493,1.523452798,-0.483713342,-0.829891315,0.174980657,-0.186859144,0.243828621,-0.089807811,-0.435006463,0.649175219,0.015047027,0.022390344,-0.388782514,15.7,'0',,,,,,,,,,,
1641,-3.095404126,-3.373379469,0.439750961,-0.805980092,5.545320868,1.257541786,-2.377251741,1.17964484,-1.601603039,0.448739095,-0.678269331,-0.374698096,0.247418592,0.328842707,0.526089911,29,'0',,,,,,,,,,,
1642,-0.667997763,-0.127631643,2.898645061,-0.85355043,-1.195649592,0.750903477,-0.639082127,0.241699406,-0.087304552,-0.257835841,-1.893054287,0.6224382,1.403570102,-1.695294192,-1.941684455,10,'0',,,,,,,,,,,
1643,1.246585054,-1.498751844,1.269832689,-1.18764132,-1.97385236,0.356107252,-1.618328959,0.239755911,-1.430640172,1.328981225,1.342881177,0.592602674,1.063950425,-0.863044419,-0.77237438,68,'0',,,,,,,,,,,
1643,-3.03381933,0.491410472,-0.426063803,-0.685725288,-0.298205861,-1.344606302,-0.228412257,1.132344339,-0.252803315,-0.980409657,-1.703197308,-0.011634033,-0.603914821,0.965454046,-0.475792081,13.5,'0',,,,,,,,,,,
1644,-0.797433842,1.454337968,1.345800217,0.997093569,-0.499447248,-1.098071865,0.43050788,0.309011927,-0.773909801,-0.313034989,-0.114191597,0.299194354,0.055933483,0.62142596,0.982056532,8.12,'0',,,,,,,,,,,
1644,-0.684648768,0.730993075,1.122171326,-1.466220081,0.271470477,-0.566723415,0.815877571,-0.309857719,0.446642127,-0.057814927,-0.933418925,0.090715633,0.994675203,-0.621639737,0.552676249,38.44,'0',,,,,,,,,,,
1646,-0.63708026,0.864698735,1.23620355,-1.330949629,-0.269136303,-1.061145452,0.566492613,0.074466263,0.003702097,-0.134856484,1.294573806,0.278248701,-1.024663655,0.343438646,-0.217802473,2.23,'0',,,,,,,,,,,
1646,1.286121645,-0.017022385,0.184088351,-0.258991167,-0.391869393,-0.689619653,-0.100592419,-0.049528387,0.052085889,-0.013433439,1.106746097,0.530833571,-0.502821176,0.556565932,0.431326828,0,'0',,,,,,,,,,,
1647,-0.632274167,0.283154192,1.582164439,-0.57483355,0.966206931,1.653090358,0.545038468,0.492761319,-0.05126239,-0.633996863,1.673044175,0.772548942,-1.09400895,0.060754669,-0.421549282,28.52,'0',,,,,,,,,,,
1647,1.455580838,-1.136195509,0.791349252,-1.361519206,-1.677731591,-0.347280359,-1.343745063,0.00743572,-1.56949579,1.389034589,-0.32614715,-0.925640198,0.369867564,-0.43029227,1.112847913,12,'0',,,,,,,,,,,
1651,1.329657758,-0.93207275,0.597921426,-0.963235754,-1.034998322,0.491462804,-1.332652514,0.371803431,-0.33583375,0.782883843,0.558760982,-1.079023444,-1.425027493,0.082856555,0.921814905,19.99,'0',,,,,,,,,,,
1652,1.343297183,-0.547631345,0.389060866,-0.709736888,-0.842019217,-0.324512615,-0.579019853,-0.027124914,-0.766609314,0.601117214,-0.557462625,-0.172846589,0.254499789,0.088339736,1.265274822,18,'0',,,,,,,,,,,
1655,1.159944949,-0.092470734,0.126677978,0.031102042,-0.443155712,-0.913536318,0.207052041,-0.220172501,-0.095453252,-0.127019347,1.550849211,1.54053977,0.678414661,0.206815709,-0.661070754,50.11,'0',,,,,,,,,,,
1655,-0.968430653,0.991932189,2.21403048,1.619363421,-0.885303949,0.555809588,-0.329020025,0.822437284,0.109941831,-0.470767155,0.396197417,1.587250563,-0.018219894,-0.364370185,-2.386441197,9.99,'0',,,,,,,,,,,
1656,0.063091043,-2.655947065,-0.004590752,-1.393856737,-2.04651924,-0.887052121,0.187366176,-0.246488414,2.441606607,-1.910843193,-0.367311986,0.854296708,-0.132540563,0.036586733,1.769537606,635.91,'0',,,,,,,,,,,
1657,1.24125269,-0.107797511,0.432991111,-0.121890512,-0.790021368,-0.980616352,-0.218998168,-0.019841646,0.196839196,0.020727967,1.41552581,0.196672493,-1.465064554,0.732379315,0.579628012,2.31,'0',,,,,,,,,,,
1657,-0.552107321,1.934615707,-0.502906507,0.89450801,1.338119011,-1.441561065,1.256098817,-0.14891813,-1.094375365,-1.684141111,2.166263905,-0.632754888,-1.272316713,-3.10444226,0.23640948,1,'0',,,,,,,,,,,
1658,-0.395424283,-0.18498926,0.493222258,-2.608078752,-0.932384157,-0.410895699,-0.744600764,0.529108366,-2.368069112,1.038692154,-0.00949162,-0.848707364,-0.117535399,0.08474408,-0.740634494,15,'0',,,,,,,,,,,
1660,1.248704526,-0.878159945,0.79641987,-0.791947756,-1.295653762,-0.157021917,-1.040666845,0.07605253,-0.682583644,0.742451787,1.087188572,0.086424145,0.601298726,-0.321051083,0.416901717,69,'0',,,,,,,,,,,
1662,-0.522586956,0.863591881,1.186426581,1.087104376,0.889905375,-0.628275945,0.759461751,-0.102364045,-1.063752937,-0.214040196,-0.116718058,0.100739568,0.283174363,0.489028816,1.326022947,0.89,'0',,,,,,,,,,,
1664,1.18310726,0.216066541,0.368687449,1.078357182,-0.253455913,-0.487697649,0.02196867,0.009196697,0.197437728,-0.02143078,-0.343848575,-0.334807629,-1.279385248,0.648677287,1.324754705,8.22,'0',,,,,,,,,,,
1665,-2.323486365,2.018356418,0.12758057,-2.289277162,0.416301581,0.564753709,0.269057941,0.491662142,1.498929452,1.884091322,-0.095557574,-0.277111008,-0.767148929,-0.300244238,0.403725501,0.99,'0',,,,,,,,,,,
1666,0.170307788,1.932058202,-2.239845115,1.586439855,0.588818351,-1.608660924,0.444289974,0.261139179,-0.51028543,-1.001734621,2.139410364,-0.256617711,-1.060444915,-2.916521711,0.454434905,6.79,'0',,,,,,,,,,,
1668,-1.320564931,-0.797760194,1.538479579,-2.063103435,-0.467278106,-0.741397609,1.490549792,-0.324393302,-1.524785348,-0.254268477,0.855000586,0.141938326,-0.477389368,-0.096574696,-1.840088568,247.89,'0',,,,,,,,,,,
1670,-0.45105764,0.939037825,1.807976939,0.799415966,0.350467109,-0.214589494,0.952643219,-0.245165,-0.195605324,-0.266031029,-0.210199844,0.536373449,0.289165341,-0.377546977,-0.358099064,5.49,'0',,,,,,,,,,,
1673,0.681879668,-1.623023967,-0.399872535,-1.251038898,-1.267519594,-1.166694202,0.32550574,-0.325362949,-0.175233024,-0.300452472,0.128451443,0.230728474,-0.4733388,0.68326823,1.607848698,357.59,'0',,,,,,,,,,,
1673,-0.840507698,-0.127979478,-0.432871262,0.038265336,1.433469125,4.204190951,1.191559619,0.883840227,-0.730660416,-0.2812702,-0.183281927,-0.303032939,0.077683406,0.35236867,1.385605027,359.89,'0',,,,,,,,,,,
1673,0.994575343,-0.636199446,1.164054727,0.339040928,-1.238475997,-0.071779844,-0.612849112,0.146141629,1.155337815,-0.535885266,-0.263346833,0.82425224,0.010267149,-0.509546135,-0.075737975,86.61,'0',,,,,,,,,,,
1673,1.445750344,-0.416548198,-0.126948799,-0.648857562,-0.51976679,-0.766014488,-0.216859465,-0.309604982,-0.844869563,0.554782991,-0.834281531,-0.235858334,0.911358283,-0.391536275,-0.280704568,20,'0',,,,,,,,,,,
1674,0.248077055,-3.034368962,-0.723430461,-0.867090863,-1.704895788,-0.279698157,0.119743861,-0.350269233,-2.223878399,1.23504655,0.800176901,0.168012521,1.044426303,-0.158436284,-1.049935117,668.04,'0',,,,,,,,,,,
1674,-0.8672027,0.921800109,1.700339745,-0.555033392,0.662527112,-0.59244991,0.713336858,0.051935411,-0.940215949,-0.875522932,1.192729023,0.701056327,0.462980575,-0.32467816,-0.162710476,1.79,'0',,,,,,,,,,,
1675,-3.901384184,3.650022292,0.323884319,-0.958731615,-0.423009858,-0.777928257,0.989448104,-0.28540247,2.75577656,4.963307073,0.84823475,0.691970597,1.00037433,-1.576714434,1.25942354,8.92,'0',,,,,,,,,,,
1675,-0.509162357,0.892855784,1.623989235,-0.142322022,-0.015976081,-0.238113458,0.469333567,0.258942972,-0.531129271,-0.160451228,1.542962589,0.291695199,-1.048075145,0.565828663,0.48731516,2.68,'0',,,,,,,,,,,
1676,0.476871213,-1.593077626,-0.045391274,0.057384112,-1.077339531,-0.278705293,0.243107235,-0.122119164,-1.503206596,0.655357858,1.754908855,1.003751111,0.53585444,0.540335961,0.345685795,421.5,'0',,,,,,,,,,,
1677,-0.763099328,-2.744975238,0.344059938,3.505198322,-1.579511401,1.144439085,0.281651558,0.181506701,0.016268405,-0.305057106,0.740432949,0.856431288,0.723837167,-1.588921658,-0.794070588,947.94,'0',,,,,,,,,,,
1678,-1.502921572,1.892977458,0.070692631,0.463653669,0.692708378,-1.159588638,1.754811655,-1.217052617,1.582783725,3.464911246,0.011709365,-0.424316479,-0.207428372,-0.971969126,0.959495925,1.22,'0',,,,,,,,,,,
1680,0.989081162,-0.74331394,-0.083868989,-0.874970833,-0.564912944,-0.236325549,-0.124165231,0.141000847,1.373852019,-0.920481094,0.970870936,0.521740903,-1.905701688,0.767179562,0.660681319,123.97,'0',,,,,,,,,,,
1681,0.155577267,1.350381772,1.971288766,4.143350463,0.061226808,0.089162136,0.812213043,-0.291320632,-1.856983167,1.511331944,-0.135893071,0.215902632,1.633688677,-0.29787352,0.664198515,44.52,'0',,,,,,,,,,,
1682,-2.140097034,1.79729284,1.706171529,-0.451886096,-0.223955546,-0.016493656,0.33985936,0.172955064,0.237201433,1.232479256,1.875992471,1.135389622,0.726037962,-0.340626653,0.559261066,3.25,'0',,,,,,,,,,,
1684,1.218844277,0.183157439,0.968740937,1.039486699,-0.607498172,-0.326604422,-0.372633578,-0.021680144,0.373037963,-0.065914575,-0.616371104,0.460994664,0.87838866,-0.120280128,1.326882248,3.45,'0',,,,,,,,,,,
1689,-0.487030837,0.342774898,1.824766638,1.269298194,0.691334718,1.832217615,-0.211398091,0.552335647,0.232131389,-0.431250949,-0.543978516,1.431543884,0.948668747,-0.846801212,-2.112397866,6.45,'0',,,,,,,,,,,
1690,1.14546102,0.056849208,1.036931655,1.347917816,-0.731558034,-0.276544542,-0.304816336,-0.052253372,0.595252585,-0.213224847,-0.615359629,1.087893673,1.23129487,-0.52060466,-0.079741817,22.74,'0',,,,,,,,,,,
1691,1.167127492,-0.786879126,-0.512053329,-0.886365624,1.275574255,3.890854223,-1.165418335,1.040856155,1.069581439,-0.415255687,-0.568993687,0.396781574,-0.076925509,-0.399839378,-0.107212161,60.16,'0',,,,,,,,,,,
1692,-0.813308364,0.976888631,2.629443346,2.756548187,0.278034688,1.103405954,-0.127874735,-0.823019173,-0.874042275,0.709647582,-1.228658525,0.146094207,1.852562066,-0.847021784,0.859228763,37.92,'0',,,,,,,,,,,
1696,-2.78807833,-0.452300222,1.696584617,0.90432986,0.559125393,-0.771318054,-0.023096116,-1.434136717,1.107263989,1.225768715,-0.573436525,-0.663721549,-1.341821279,-0.591590857,0.716438066,120.97,'0',,,,,,,,,,,
1698,-5.849225644,-11.75497464,-3.333303453,3.673246166,-4.459582588,0.65909772,4.527224205,-0.985511915,0.237793552,-1.854229702,-0.644609058,0.123529987,0.012159572,0.853693619,0.960689196,3669,'0',,,,,,,,,,,
1699,-0.715133803,0.397064029,1.87297602,-1.132912369,-0.230076524,-0.590346311,0.569060026,0.087649232,-0.421273502,-0.752193948,1.188704825,0.62242782,-0.057160583,0.144195956,-0.167924997,58.64,'0',,,,,,,,,,,
1700,1.132907549,-0.543815062,0.238491973,0.459136173,-0.486973892,0.168899413,-0.249290056,-0.051653159,-0.864348286,0.590895308,-0.930682787,0.463947134,1.158718883,-0.183793987,0.279960063,102.81,'0',,,,,,,,,,,
1701,-0.823841619,1.121375047,1.201511324,-0.31740933,0.291808251,-1.131636722,0.78721097,-0.265247496,-0.277404435,-0.527923705,-0.27270172,0.083306463,0.343873869,-0.559873383,0.460509263,0.89,'0',,,,,,,,,,,
1701,-3.969038181,2.973684687,-1.123069228,-2.510481579,-1.446001191,1.24444537,-3.12840235,-10.01111673,0.824414558,-1.204704972,1.23575983,1.350520674,-2.152653124,1.868270655,0.45951818,80,'0',,,,,,,,,,,
1701,-1.009222197,1.171077733,0.714899324,-0.581260752,-0.394199143,0.745898369,-1.130151125,-3.858160464,0.170849752,-0.275578113,1.345047115,1.564238536,-0.028842217,0.359762902,-0.699386987,79,'0',,,,,,,,,,,
1702,-2.440438533,1.778658826,0.665706525,-0.788786013,-0.195199028,0.521459321,-1.270692753,-3.28061811,-0.100790399,-0.383951791,1.067657913,1.547379094,0.027243913,0.514573506,-0.875534898,1,'0',,,,,,,,,,,
1703,-0.672104868,0.332384009,1.231621286,0.488033286,-0.188584342,0.316552445,1.230760491,-0.079657955,-0.374613262,-0.694361778,-1.440941236,0.008671991,0.563333309,-0.235669181,-0.00774165,192.17,'0',,,,,,,,,,,
1704,-4.646613986,3.215189975,-1.495759773,-2.474856744,-1.308460243,0.834740484,-3.996627072,-9.50067889,0.888151193,-1.045737603,1.099329142,1.576190183,-2.094264317,2.146962391,0.43539155,1,'0',,,,,,,,,,,
1704,-1.340721344,1.327735826,1.206846431,-1.599868032,-0.338268226,-0.819468338,0.566687655,-0.035784012,0.993597696,1.177592167,1.320237003,0.199436042,-0.87305435,-0.322648743,0.008492771,0.77,'0',,,,,,,,,,,
1705,1.125210481,-0.419271795,0.60248133,0.220690687,-0.861481435,-0.172802502,-0.503071186,0.301229421,0.757258851,-0.090389458,1.035143599,-0.182537709,-2.974295627,0.654881402,-0.252686917,19.95,'0',,,,,,,,,,,
1708,-2.057760375,2.329513363,-0.394494546,0.445884811,0.33126636,-1.229085176,1.385032579,-0.77877549,1.605054032,3.550257774,-0.113305424,-0.254399666,-0.146150578,-0.726838594,0.934716475,1.23,'0',,,,,,,,,,,
1708,1.238306163,0.28470277,0.184236093,0.500130596,-0.16588045,-0.561748025,-0.036267804,-0.025187646,-0.177706882,-0.107808579,1.304073703,0.720303303,0.024497386,-0.076280677,0.437014656,0.99,'0',,,,,,,,,,,
1711,1.279716243,-0.613747795,0.300223278,-0.654354257,-0.84482833,-0.566411663,-0.471141919,-0.160789995,-0.900927125,0.558701583,0.058785577,-0.138751724,0.943056647,-0.276577758,0.884866259,59.95,'0',,,,,,,,,,,
1713,1.225644361,-0.012554319,0.59778292,0.804613604,-0.646776497,-0.620396745,-0.12609189,-0.116852734,0.610121817,-0.232945344,-0.752447615,0.549898041,0.08920247,-0.227463771,-0.408056024,9,'0',,,,,,,,,,,
1716,-0.446501008,0.668256053,1.461577208,1.316427883,-0.034193432,0.213660281,1.042870086,-0.073038744,-0.003413061,0.065029637,-0.735889369,-0.591978585,-1.360293818,0.053118649,0.383350393,94.48,'0',,,,,,,,,,,
1716,-0.643892481,0.846985967,1.099224215,-0.083615307,0.239667264,-0.555004925,0.504780685,0.112826123,-0.403649544,-0.197999247,1.036725031,-0.021013681,-0.87834657,-0.097110387,0.34584403,8.98,'0',,,,,,,,,,,
1717,-0.169096846,0.591062721,1.434194456,1.689795389,0.049572485,0.282544257,0.391666442,0.049288372,-0.087241268,0.53878025,0.986061172,-0.400709806,-2.527993298,0.52787603,0.104380026,13.99,'0',,,,,,,,,,,
1718,1.460497897,-0.61596136,0.429149131,-0.965650611,-0.71218436,0.107108753,-0.951715051,-0.055027197,-0.512598061,0.566327389,-1.334155313,-0.359187737,1.94566669,-0.806942918,1.065619502,19,'0',,,,,,,,,,,
1718,-1.518955731,1.095081192,0.612097085,-0.041425363,0.761112619,0.055684661,0.486361827,0.079484781,-0.143197266,0.660504904,0.415599736,0.008497583,0.121426618,-0.447101305,0.784243879,5.49,'0',,,,,,,,,,,
1719,1.169806064,0.188238109,0.400702714,1.394425346,-0.179356947,-0.190392707,0.037883671,0.007890402,0.350621761,-0.1118924,-0.60341487,0.320827678,-0.523983433,0.143230506,-0.051253148,5.64,'0',,,,,,,,,,,
1719,-1.960523806,1.438062161,-0.067456638,-0.382995951,0.369982469,-0.113958896,0.181212311,0.504364913,0.062940977,0.624255185,0.247449606,0.239315214,0.130616347,-0.271941048,0.389199413,16,'0',,,,,,,,,,,
1720,1.328181248,0.005283097,-0.091711519,0.149794641,-0.303337028,-0.926846231,0.122929721,-0.211221936,0.39899273,-0.159539609,-0.966389712,-0.277615907,-0.871306172,0.30804233,0.221565903,2,'0',,,,,,,,,,,
1720,-0.62700912,0.749764353,1.074649272,-0.072256134,0.524825012,-0.557800775,0.710366279,0.094777063,-0.787599141,-0.093686606,1.57144353,0.687018143,-0.294987395,0.574896595,0.072753181,16.94,'0',,,,,,,,,,,
1721,-1.212980749,0.170040643,1.818880521,2.388824339,-0.050969273,-0.229282271,1.319460995,-0.092297692,-1.226850285,-0.12363571,-0.597678381,0.54432722,0.987209448,-0.315200075,-1.065771019,238.88,'0',,,,,,,,,,,
1722,1.605329486,-0.938476792,-0.178056792,-1.646641642,-0.756635505,-0.187819163,-0.851084672,-0.245317761,-1.929062683,1.41572562,-1.554478189,-0.703856487,2.020442069,-0.655287001,0.520476564,22.75,'0',,,,,,,,,,,
1722,-1.059495339,0.559299853,1.977662735,0.016101145,-1.03150025,0.348070915,-0.497324834,0.769499057,-0.194425835,-0.528844987,1.334609892,0.823757338,0.102290262,0.22615708,0.838821966,57.3,'0',,,,,,,,,,,
1724,-0.462266273,0.643188317,-0.033203228,-1.681222633,3.092926603,3.080855354,0.799704691,0.571036354,-0.7194284,-0.486427006,-0.160569017,-0.319268536,-0.264493093,0.275810543,0.376104099,13.74,'0',,,,,,,,,,,
1727,0.95790014,-0.608853608,1.841506441,1.716037709,-1.382671299,1.146831588,-1.288155808,0.680307866,1.668784558,-0.224774854,0.36384952,0.775686939,-1.935369189,-0.532680998,-1.884685875,24.9,'0',,,,,,,,,,,
1728,1.018059322,-0.15709019,0.410519295,1.384888194,-0.448033075,-0.012430459,-0.133831395,0.244216078,0.377094214,0.093541945,0.933181047,0.00454989,-2.65489572,0.764764594,-0.538947268,53.81,'0',,,,,,,,,,,
1732,-1.281371434,0.364318971,1.215914703,0.756682787,0.964225407,-0.888641197,-0.004814696,-0.033648391,-0.378298679,0.036962199,0.194984785,0.324713484,0.803123648,-0.488782274,1.66652429,2.28,'0',,,,,,,,,,,
1736,-2.931275589,3.005009592,-0.76341084,0.479426919,-0.567264163,0.826466637,-1.58781531,-2.801409473,-0.046949479,0.382117441,-1.543036794,-0.061180523,-0.662363997,1.192328382,1.288329409,18.25,'0',,,,,,,,,,,
1736,-0.938852133,-0.183797687,1.436682831,-0.869214918,-0.461965372,0.012472041,1.037868522,0.050443671,-0.280344937,-0.920756631,0.717212492,0.925077134,0.581270725,-0.200223282,-0.955180065,220,'0',,,,,,,,,,,
1738,0.697853079,-1.107859267,-0.435355985,0.317703727,1.15879668,4.083316633,-0.963896239,1.030750826,0.489497185,-0.076317886,-0.270725712,0.041181903,0.289841808,0.004187746,1.70887484,274.9,'0',,,,,,,,,,,
1738,-1.496296913,-0.408336768,-0.43019198,-0.531468509,-1.534591509,-0.219218465,2.332649656,0.145254916,-0.262980388,-1.198363928,-1.408612766,-0.502524228,-0.860994573,0.528890839,-0.506888175,525.52,'0',,,,,,,,,,,
1738,-2.031058738,-1.186781985,3.11676807,1.076248101,-0.336110883,1.288794685,0.28126387,0.007626719,1.292958731,-0.063595045,-2.37237138,-0.490199948,-0.419385869,-1.976587705,-2.273666331,288.28,'0',,,,,,,,,,,
1743,-3.139569411,2.645393555,1.284583189,-2.405997109,0.356682175,-0.287305424,1.589679388,-0.976351378,3.096385336,4.849663016,2.410653771,0.634269906,0.386043407,-2.219162953,0.375519044,0.92,'0',,,,,,,,,,,
1744,-1.01086614,0.082840393,0.940092675,-0.571781081,0.413792606,-0.381854138,1.435417315,0.011664532,-1.000980666,-0.771167765,1.482897435,0.798790787,-0.102368077,0.549770201,-0.3747901,189.8,'0',,,,,,,,,,,
1744,-0.487555322,-3.813309727,0.157657159,0.164232009,-2.118534663,1.223476517,-0.260320734,0.289970294,-0.122812744,0.074527402,1.228793866,0.262193388,-0.672353021,-0.312536601,-0.68149561,888.62,'0',,,,,,,,,,,
1746,1.278367248,0.263587073,-0.152523976,1.048597447,0.628389711,0.641549089,0.093568747,0.021965506,0.242379385,-0.147400208,-1.625241894,0.577717538,1.072689944,-0.210932547,-0.097814962,1,'0',,,,,,,,,,,
1746,0.661389532,-1.158774906,0.851925782,0.056178561,-0.517221884,2.022792256,-0.885343332,0.768684451,0.942312193,-0.54505808,1.827041469,1.528687408,-0.37548542,-0.156943132,0.130412947,174.27,'0',,,,,,,,,,,
1749,-1.048249363,1.712967185,2.02062715,2.645229279,-0.44693308,0.275580271,-0.088427025,0.677004812,-1.689309093,0.818880295,1.010484566,0.104609393,-0.368146289,0.724109932,0.810162942,3.03,'0',,,,,,,,,,,
1749,0.892181731,-0.820492559,-0.493787692,0.29740369,1.382496669,4.117312132,-0.924493807,1.048543607,0.742127418,-0.21724328,-0.563218514,0.308856936,0.004130234,-0.179125232,0.387837651,173,'0',,,,,,,,,,,
1749,1.206960305,0.109276189,0.184531204,0.025179407,-0.390312438,-1.108258286,0.253673328,-0.19622259,-0.361736284,0.020674324,1.753550237,1.091303963,0.026441013,0.614264366,0.124206813,25.99,'0',,,,,,,,,,,
1749,-0.216516423,1.022519836,0.998768809,-0.364846332,0.857853949,0.069767119,0.880890025,-0.130837116,-0.579260276,-0.164403345,0.702016657,0.654461794,1.192536067,-0.705549708,0.20077517,10.88,'0',,,,,,,,,,,
1750,1.063293161,-0.519996382,0.082331327,-1.027385221,0.225833757,1.542486084,-0.562296627,0.588947447,1.402843855,-1.131216139,1.738181325,1.81704849,-0.301349659,0.232938723,0.654643077,4.5,'0',,,,,,,,,,,
1751,-0.490136952,0.574185712,0.511256672,-0.626530372,2.17819814,3.773035491,-0.029738577,0.951333656,-0.777859293,-0.331286125,-0.129326556,-0.379289459,0.083352115,0.279861577,1.749239177,39,'0',,,,,,,,,,,
1752,-0.290571305,0.992600365,1.035808232,0.377353454,1.076411633,0.896560849,0.55709921,0.188452742,-0.979794252,-0.173578757,0.421321258,0.859005202,1.3990901,0.18863173,0.659415258,5,'0',,,,,,,,,,,
1753,-1.046417058,1.050135899,1.316083869,0.011833435,0.143768485,-0.230476413,0.91103172,-0.171000866,0.031357676,-0.111938248,-0.98556722,0.671047993,1.342861099,-0.666224125,-0.483627154,42.67,'0',,,,,,,,,,,
1754,-0.515930491,0.985573661,1.771355115,1.263488726,0.229555768,-0.083967001,1.010152219,-0.332682687,0.222862638,0.637251266,-0.183053755,-0.090247005,-0.605045822,-0.384871088,0.313115443,23.11,'0',,,,,,,,,,,
1756,1.311625545,0.075634312,-1.292619356,-0.483308672,2.139444298,3.181495549,-0.505297244,0.804909571,-0.074048453,-0.21733706,0.131573491,-0.028153975,0.011425915,-0.112964129,1.299983237,1.79,'0',,,,,,,,,,,
1756,-0.639197365,0.457176675,2.459379331,0.292283461,-1.020541597,-0.156067246,0.526979813,-0.199863261,0.653047191,-0.294658067,-0.561349638,-0.1317863,-0.552221286,-0.694361776,0.075134295,81.98,'0',,,,,,,,,,,
1757,-0.969732563,0.865992416,-0.349486339,2.944240051,0.387280296,0.162082033,0.771453165,0.274922081,-1.523198333,0.910102492,-1.014668813,-0.414806525,0.133455836,0.845411438,1.088288686,151.67,'0',,,,,,,,,,,
1757,-0.640105644,-0.014124832,1.009866917,-1.86621974,0.000451924,-0.746636546,0.434067421,-0.063812912,-1.653937747,0.329208149,1.047413366,0.21500512,0.994090855,-0.234925061,-0.822730054,70.85,'0',,,,,,,,,,,
1758,-0.236380754,0.294113589,1.951592771,-0.216308385,-0.132151882,-0.008183261,0.350529532,-0.208894754,0.298775205,-0.456935487,-0.989575496,0.444644971,1.325321153,-0.889653835,0.232406365,29.97,'0',,,,,,,,,,,
1758,1.118281594,-0.376210591,1.068760295,0.635105876,-0.820696073,0.643828087,-0.916168435,0.466360008,0.919572132,-0.070198743,0.634988264,0.299444032,-1.519377055,0.099926582,-0.058278273,8.49,'0',,,,,,,,,,,
1760,-5.149638022,4.261740021,-1.04311226,-2.872586028,-0.970561916,2.037713646,-4.472908941,-14.89265681,1.713549664,0.090611506,1.451728963,1.805170143,-1.685060208,1.308129939,0.32122309,4,'0',,,,,,,,,,,
1763,-0.894406072,1.041907654,1.099869724,1.187477561,0.105210933,-0.010892777,0.309953884,0.350912059,-0.365683521,0.242463096,0.395551592,0.368885393,-0.780301675,0.362694867,-0.627615812,2.34,'0',,,,,,,,,,,
1763,-2.292628506,-1.621351931,1.190878773,-3.631160373,-0.00139794,-0.522858017,-0.509029028,0.365678648,0.536788146,-1.174829312,1.392783324,1.358948101,0.132407162,-0.035125536,0.502480862,15.81,'0',,,,,,,,,,,
1766,-0.126081921,1.217806123,0.372435196,0.431322697,-0.179065794,0.213319871,-0.34601084,-2.532724943,-0.201113027,-0.267104291,-0.775499344,0.129848026,0.597816263,-0.233941134,1.353184932,44.99,'0',,,,,,,,,,,
1769,1.241907835,0.205299455,0.398825654,0.424772899,-0.243974253,-0.473665724,-0.036664634,-0.047231219,-0.21886474,0.098615331,1.215731281,1.043239408,0.467427702,0.380231335,0.336036567,1.29,'0',,,,,,,,,,,
1769,1.161284231,0.147458487,0.588787773,0.504066368,-0.348954725,-0.318902577,-0.126581967,0.076486987,-0.207619988,0.063880916,1.858812395,1.123903218,0.01199146,0.508672826,0.586150375,0.99,'0',,,,,,,,,,,
1773,1.163333128,0.179325303,0.24371985,0.734214557,-0.442714112,-1.059790912,0.130849979,-0.199455936,0.071310764,-0.296553736,-0.119911817,0.080201127,-0.055980928,-0.218915283,1.132378524,49.99,'0',,,,,,,,,,,
1774,1.204170317,-0.55716359,-0.119496396,-0.516100862,-0.776247955,-1.267645787,0.198851225,-0.448713541,-1.330016107,0.609140131,-0.236860862,0.434305887,1.214863219,0.163817802,0.548647806,119.9,'0',,,,,,,,,,,
1777,-0.566072265,0.810197194,1.401817757,1.347985889,0.207793556,0.031674395,0.645062859,0.108626452,-0.296385153,-0.123702074,-0.627453865,0.147853395,-0.162734339,0.029621775,0.226708274,44.92,'0',,,,,,,,,,,
1780,-2.074089646,-0.67291352,3.055295042,1.837520319,-1.024636365,0.13631721,-1.386338817,1.000233617,1.117141603,-0.861007852,-1.459083826,0.635743344,-0.290149253,-0.866755786,-1.17113961,59.18,'0',,,,,,,,,,,
1782,-2.613108381,2.765089298,-0.85948597,0.428311554,-0.029067315,-1.29934765,1.014431073,-0.340219311,1.627290062,3.63559167,-0.238401246,-0.084412528,-0.084877944,-0.481589292,0.909878778,1.17,'0',,,,,,,,,,,
1782,-0.069471274,-2.949789053,-0.165970869,-0.03846317,-2.025649805,-0.71145043,0.299344653,-0.323667818,-0.684155545,0.271078853,-0.294022358,-0.837746465,-0.231925246,0.063985699,1.068007391,768.84,'0',,,,,,,,,,,
1782,-1.13769371,0.823806224,1.411694998,-0.16224172,0.332698915,-0.165817945,0.527352762,0.05572564,-0.526345032,0.143304674,1.668432629,1.081719177,0.631861132,0.108510743,0.377241015,8.91,'0',,,,,,,,,,,
1784,-1.261857738,1.729234534,0.850744047,-0.143314849,-0.218759478,-1.075078733,0.615058847,0.015019757,0.494780028,0.746600495,-0.26483364,-0.481901739,-0.705076067,-0.54775813,1.047158334,5.85,'0',,,,,,,,,,,
